_u800_Bio_Intro,ccbio_definitions9," The smallest fundamental unit of structure and function in life _ Cells are fluid-filled spaces bound by a membrane _ When first formed, all cells include DNA and other macromolecules and are organized to grow, reproduce, and respond to changes in the external environment."
_u800_Bio_Intro,ccbio_definitions10," The study of matter and its structure, properties, and reactions _ Understanding the basic principles of chemistry is vitally important in studying biology, as many biological interactions involve chemistry."
_u800_Bio_Intro,ccbio_definitions11, All of the populations interacting with each other within a specified area.
_u800_Bio_Intro,ccbio_definitions12, All the living things in a particular area together with the abiotic (nonliving) materials and conditions in that area.
_u800_Bio_Intro,ccbio_definitions13," Characteristics of a system that do not appear in any one of its component parts alone, but that appear when all parts are combined _ "
_u800_Bio_Intro,ccbio_definitions14," A large and complex molecule formed from combining smaller subunits, and consisting of many atoms _ There are four main types of macromolecules that you will be learning about in this course: carbohydrates, nucleic acids, lipids, and proteins."
_u800_Bio_Intro,ccbio_definitions15," A life form that cannot be seen with the naked eye; also called a microbe _ Microorganisms include bacteria, many single-celled eukaryotes (plants, animals, fungi, and small creatures called protists), and even some multicellular life forms."
_u800_Bio_Intro,ccbio_definitions16," Two or more atoms held together by a chemical bond _ The diagram below illustrates a molecule of methane (CH4), in which four hydrogen (H) atoms are covalently bonded to one carbon (C) atom."
_u800_Bio_Intro,ccbio_definitions17," A collection of tissues grouped together based on a common general function _ Some common organs in the human body are the heart, lungs, and kidneys."
_u800_Bio_Intro,ccbio_definitions18, A compartment inside the cells of eukaryotes that contain specific groups of macromolecules and carry out specific cellular functions.
_u800_Bio_Intro,ccbio_definitions19," An organism is an individual living entity that survives and reproduces as a unit _ Examples include a single bacterial cell, a plant grown from a single seed, or you—as an individual human being _ "
_u800_Bio_Intro,ccbio_definitions20," Functionally-related organs that work together to carry out a function throughout an organism’s body _ Your body is made up of many organ systems, including the skeletal, digestive, and circulatory systems."
_u800_Bio_Intro,ccbio_definitions21, All the individuals of a single species living within a specified area.
_u800_Bio_Intro,ccbio_definitions22," A group of similar cells carrying out the same detailed function within an organism _ In the lung, for instance, the lining of airways comprises one type of tissue: a layer of similar cells that forms a sealed surface _ "
_u800_Bio_Intro,ccbio_definitions23," An organism that must eat or absorb complex food molecules derived from the bodies of other organisms _ Consumers get their energy and nutrients from such food molecules _ Humans and other animals are consumers, as are fungi and most bacteria."
_u800_Bio_Intro,ccbio_definitions24, Change in structure and function that occurs in an orderly way as an organism passes through its life cycle _ 
_u800_Bio_Intro,ccbio_definitions25," The capacity to do work or to make a change in the location, temperature, or structure of matter _ "
_u800_Bio_Intro,ccbio_definitions26, A protein that speeds up the rate of chemical reactions that support life _ 
_u800_Bio_Intro,ccbio_definitions27, A scientific theory explaining how and why genetic changes occur in populations or higher-level groups over generations of time _ 
_u800_Bio_Intro,ccbio_definitions28," Increase in size of an organism _ Biological growth, unlike the growth of a glacier or a mountain, is not merely an increase in size; it also involves the reorganization of materials into the unique structures of the organism _ "
_u800_Bio_Intro,ccbio_definitions29," The tendency of organisms and cells to maintain stable internal conditions _ The term comes from the Greek words homeo (same, alike) and stasis (standing) _ "
_u800_Bio_Intro,ccbio_definitions30, Forms of matter that an organism requires and that the organism cannot make for itself _ Nutrients must be taken in from the outside environment _ Humans obtain nutrients from the food we eat and the water we drink _ Plants take up nutrients through their roots (water and dissolved minerals) and from the air (carbon dioxide gas).
_u800_Bio_Intro,ccbio_definitions31," Organisms that use simple materials, such as water and carbon dioxide, as nutrients and use an outside source of energy (e.g., energy from sunlight) to make their own food from these materials _ Plants are an example of producers."
_u800_Bio_Intro,ccbio_definitions32,"Process by which an individual organism gives rise to offspring, passing on its genetic information to the next generation _ "
_u800_Bio_Intro,ccbio_definitions33,"Process in which characteristics of a population change predictably over many generations _ Selection takes forms such as natural selection (favors traits that aid in survival to reproductive age), sexual selection (favors traits that boost mating success), and artificial selection (favors traits that are chosen by human breeders)."
_u800_Bio_Intro,ccbio_definitions34,"A group of subjects in an experiment that does not receive the treatment to be evaluated, but is otherwise similar to the experimental group _ The control group provides a strong basis for comparison, demonstrating what happens in the absence of the factor being tested _ For example, in a study to test the effectiveness of a drug, experimenters would predict that the control group subjects—those who did not receive the drug—would not be cured over the course of the study."
_u800_Bio_Intro,ccbio_definitions35,"An effect; a variable that is thought to change as a result or consequence of some other variable _ In an experiment, a dependent variable is used to describe the result, or outcome _ For example, in a study to test a drug, the dependent variable might be the proportion of subjects that are cured at the end of the study."
_u800_Bio_Intro,ccbio_definitions36,"A group of subjects in an experiment that receives the treatment to be evaluated _ If the hypothesis is correct, the dependent variable will change in a predictable way within the experimental group _ For example, in a study to test the effectiveness of a drug, a high proportion of those in the experimental group would be cured or helped by the treatment, if the hypothesis is correct."
_u800_Bio_Intro,ccbio_definitions37,"A proposed explanation of an observation; often referred to as an “educated guess.” In the process of the scientific method, a hypothesis is tested through experimentation and/or observation."
_u800_Bio_Intro,ccbio_definitions38,"A cause or factor; a variable that is thought to cause another variable to change _ In an experiment, an independent variable is deliberately changed in one group at the beginning of the study _ For example, in a study to test a drug, one group might be given the drug and another group would not; the independent variable in this example would be whether patients were given the drug."
_u800_Bio_Intro,ccbio_definitions39,"A structured and active process used to test a hypothesis _ In an experiment, the scientist has some form of control over the variables at work in the system under study _ Typically some variable is deliberately changed by the experimenter and other variables are monitored to see if they change as a result."
_u800_Bio_Intro,ccbio_definitions40,"a process used to explore and describe patterns in nature _ In a strictly observational study, the scientist does not have control over the conditions or variables at work in the system under study _ The scientist reports what has happened without taking steps to intervene in the system."
_u800_Bio_Intro,ccbio_definitions41,A characteristic of a subject that can vary from one subject to the next or over time _ A variable may be a category to which a subject can be assigned (for example: male or female) or it may be measured precisely (for example: body mass).
_u800_Bio_Intro,ccbio_definitions42,The attraction of water molecules to molecules other than water _ Capillary action (in which water will spontaneously climb up the walls of a tube without pumping) is a result of the adhesion of water molecules with the surface of a tube containing the water.
_u800_Bio_Intro,ccbio_definitions43,Mass of an atom _ Can be approximated by adding the number of protons and the number of neutrons.
_u800_Bio_Intro,ccbio_definitions44," Number of protons in each atom, which is equal to the number of electrons in each atom--unless the atom is ionized _ As seen in this diagram of an atom, lithium has three protons in its nucleus _ Therefore the atomic number of lithium is 3 _ "
_u800_Bio_Intro,ccbio_definitions45, Solutions in which water is the solvent.
_u800_Bio_Intro,ccbio_definitions46," Attractions between atoms that hold atoms and molecules together _ There are three major types of chemical bonds that are important in biology: i) covalent, ii) ionic, and iii) hydrogen bonds."
_u800_Bio_Intro,ccbio_definitions47, Describes a property of matter in which particles tend to stick together _ Liquid water is cohesive and forms spherical droplets because of its hydrogen bonds which attract the individual water molecules to each other.
_u800_Bio_Intro,ccbio_definitions48," Chemical bonds that form molecules and are a result of sharing of electrons; electrons can be shared equally (non-polar covalent) or unequally (polar covalent) _ In the diagram below that illustrates the formation of a methane molecule, the carbon atom shares each of its 4 valence electrons with one hydrogen atom, which in turn shares its 1 valence electron with the carbon atom _ "
_u800_Bio_Intro,ccbio_definitions49, Negatively charged subatomic particle that occupies shells surrounding the nucleus and has a mass that is so small it is considered to be zero.
_u800_Bio_Intro,ccbio_definitions50," The tendency of an atom to attract electrons to itself _ Strongly electronegative atoms bonded to weakly electronegative hydrogen atoms, in a molecule, result in hydrogen bonding _ The most important strongly electronegative elements in biological systems are oxygen and nitrogen."
_u800_Bio_Intro,ccbio_definitions51, Weak electrostatic attraction that occurs between the partial positive charge on the H atom of one polar molecule and the partial negative charge in some region of another polar molecule _ The separation of charge within a molecule (required for hydrogen bonding between molecules) usually occurs where an electronegative element (usually O or N) is bonded to a hydrogen atom _ 
_u800_Bio_Intro,ccbio_definitions52,Substances that dissolve in or are attracted to water _ “Water-loving.” Ionic and polar substances are hydrophilic.
_u800_Bio_Intro,ccbio_definitions53,An atom or molecule that has gained or lost one or more electrons and consequently has a positive or a negative charge _ Positive ions are referred to as cations _ Negative ions are referred to as anions.
_u800_Bio_Intro,ccbio_definitions54," An attractive force generated by the interactions between ions of opposite charges _ In the formation of an ionic bond, electrons are said to be transferred from one atom to another _ "
_u800_Bio_Intro,ccbio_definitions55," Two atoms with the same atomic number (because they are the same element and have the same number of protons), but different atomic mass (because they have different numbers of neutrons) _ Carbon-12 (the number after the hyphen, 12 in this example, indicates the atomic mass), which has 6 protons and 6 neutrons and Carbon-13, which has 6 protons and 7 neutrons are two isotopes of carbon."
_u800_Bio_Intro,ccbio_definitions56,Anything that occupies space and has mass.
_u800_Bio_Intro,ccbio_definitions57,Subatomic particle with a neutral charge that is contained in the nucleus and has a mass of approximately 1 atomic mass unit.
_u800_Bio_Intro,ccbio_definitions58," The word nucleus is used in two different contexts in the study of biology _ Loosely defined, nucleus means ""center"" or ""core."" Here, in a study of basic chemistry, nucleus means ""the center of an atom."" In this case, the nucleus is a central area in which the atom’s heavy particles (protons and neutrons) are packed close together _ When discussing cell structure, the word nucleus refers to the central organelle of the eukaryotic cell _ It consists of the cell’s DNA enclosed in a double-layered membrane and can be thought of as the “command center” of the eukaryotic cell."
_u800_Bio_Intro,ccbio_definitions59, Positively charged subatomic particle that is contained in the nucleus and has a mass of approximately 1 atomic mass unit.
_u800_Bio_Intro,ccbio_definitions60, Component of a solution that is present in the smallest quantity and which dissolves in a solvent.
_u800_Bio_Intro,ccbio_definitions61,Homogeneous mixtures of solvent and solute.
_u800_Bio_Intro,ccbio_definitions62, Component of a solution that is present in the greatest quantity and in which something else is dissolved.
_u800_Bio_Intro,ccbio_definitions63, The capacity of a liquid’s surface to resist being ruptured when placed under tension or stress.
_u800_Bio_Intro,ccbio_definitions64," The electrons in the outermost shell of the atom, which are available for chemical bonding _ This diagram of a carbon atom illustrates that carbon has 4 valence electrons _ "
_u800_Bio_Intro,_u1m1_life_hierarchy_v21,Observe the following diagram.
_u800_Bio_Intro,_u1m1_life_hierarchy_v22,All living things consist of smaller parts that are organized in a hierarchical way.
_u800_Bio_Intro,_u1m1_life_hierarchy_v23,"Living things are highly organized and structured, following a hierarchy that can be examined on a scale from small to large _ In this course, the smallest level we will examine is the atom, which is the basic unit of matter _ The atom consists of a dense nucleus surrounded by electrons _ Atoms join together to form molecules _ A molecule is a chemical structure consisting of at least two atoms held together by a chemical bond _ Macromolecules are biologically important molecules, and they are technically polymers _ Polymers are made by combining smaller units called monomers, which are simpler macromolecules _ An example of a macromolecule is the genetic molecule deoxyribonucleic acid (DNA) that contains the instructions for the development of all living organisms _ DNA is built of four kinds of monomers (nucleotides) _ They are strung together, or polymerized, in a sequence that codes for the structure of proteins and other biological molecules _ The DNA in one of your microscopic cells contains a sequence of almost three billion nucleotides."
_u800_Bio_Intro,_u1m1_life_hierarchy_v24,"When macromolecules are used as building blocks to form a membrane-bound sphere, you have a cell, which is the fundamental unit of life _ A cell is essentially a tiny droplet of water and other molecules enclosed by a fluid “skin” or membrane _ The cell is the smallest and simplest entity that possesses all the characteristics of life _ There are two main types of cells: prokaryotes and eukaryotes _ The cells of prokaryotes are relatively small and simple; they do not have any clearly defined compartments inside of them _ The cells of eukaryotes, by contrast, include membrane-bound organelles: compartments inside the cell that contain specific groups of macromolecules and carry out specific cellular functions _ One of these organelles is the nucleus; it encloses the DNA within the cell."
_u800_Bio_Intro,_u1m1_life_hierarchy_v25,"Some organisms consist of just one cell and include unicellular organisms such as bacteria and protists _ Single-celled life forms are typically referred to as microorganisms _ Other organisms consist of many cells working together _ These multicellular organisms include animals, land plants, and most fungi _ Most multicellular organisms have cells that are specialized to carry out specific functions _ Tissues are formed when many different kinds of cells work together to fulfill the same detailed function _ Organs are collections of tissues that work together to carry out a common general function _ Organs are present not only in higher level animals but also in plants _ An organ system is a higher level of organization that consists of functionally related organs _ Mammals have many organ systems _ For example, the circulatory system transports blood through the body and includes organs such as the heart and blood vessels _ Organisms are individual living entities that survive and reproduce as a unit _ For example, each tree in a forest is usually an individual organism _ "
_u800_Bio_Intro,_u1m1_life_hierarchy_v26,"Consider this example to help clarify the nature of the levels between a cell and an organism _ A human is an organism which has a circulatory system (organ system) that transports blood through the body _ It is made up of organs such as the heart and blood vessels _ Each of the organs, in turn, is made of more specific tissues _ Your heart, for example, has muscle tissue for pumping and nerve tissue that helps coordinate each heartbeat."
_u800_Bio_Intro,_u1m1_life_hierarchy_v27,"The hierarchical organization of living systems continues beyond single organisms _ A population consists of all the individuals of a species living within a specific area _ For example, a forest may include many pine trees _ All those pine trees represent the population of pine trees in that forest _ As you know, many different populations can live in any specific area _ All of these populations can interact with each other in positive and negative ways, and together they form a community _ Continuing with our example, the forest with pine trees includes populations of flowers, mammals, birds, insects, fungi, and bacteria, all of which can interact _ These interacting populations make up a community _ An ecosystem consists of all the living things in a particular area together with the abiotic, or nonliving, parts of that environment _ The pine forest ecosystem includes not just plants, animals, and microbes but also rocks, water, temperature changes, air chemistry, and other abiotic factors that interact with living organisms in the area _ Finally, the highest level of organization in living systems is the biosphere, which is the collection of all ecosystems on Earth _ The biosphere includes all habitable zones on the planet, including land, soil, and rocks to a great depth in the Earth’s crust; water and ice; and the atmosphere to a great height."
_u800_Bio_Intro,_u1m1_emergent_properties1,"Life is organized into hierarchical levels of increasing complexity _ The study of biology involves all these levels, from single atoms or molecules up to global relationships among organisms and the environment _ As we ascend through this hierarchy to more and more complex levels, emergent properties appear _ These are characteristics of a system that are not present in any of its component parts _ Take, for example, an automobile _ The separated parts of the automobile amount to a heap of junk _ Only when properly assembled, with gas, the right key, and a human driver, does the car fulfill its function, which is to transport us from place to place _ "
_u800_Bio_Intro,_u1m1_emergent_properties2,"Life is an emergent property, and one that appears at the cellular level of organization _ Molecules are not alive, but they are the components of life _ More than 2,000 years ago, Aristotle said “The whole is much greater than the sum of its parts.” In biology, this is a constant theme: we can learn much about a system by looking at its details, but we also must step back and look at the big picture to truly understand the workings of life."
_u800_Bio_Intro,_u1m1_emergent_properties3,"Another way to relate the conditions for life with the hierarchy of life is shown in the concept map below _ The blue lines that connect the green concepts show the interaction between them _ Click on the blue lines _ Related concepts will be highlighted and the theories of life introduced in the ""big picture"" described _ "
_u800_Bio_Intro,_u1m1_emergent_properties4,Spend a few minutes exploring this diagram _ These are the concepts and principles of biology you will learn about in this course.
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev1,"Have you ever gotten sick with the flu and said something like, “I’ve come down with a bug,” or “I’ve got the flu bug”? In fact, the flu (short for influenza) is not really caused by a “bug” at all _ It is caused by a virus, and there is some controversy in the scientific community regarding whether or not viruses are alive _ But what are viruses, really? And how would you determine whether or not they are alive? In this lesson, you’ll learn more about what viruses are, so you can figure out if they are actually alive _ "
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev2,"Viruses contain genetic information in the form of either DNA or RNA _ The genetic information is surrounded by a protein coat called a capsid _ Some viruses also have a membrane structure surrounding their genetic information _ Viruses are tiny particles and they lack the machinery necessary for growth and reproduction _ In order to reproduce, a virus must infect a host cell and hijack the host cell’s machinery _ In other words, a virus cannot reproduce without using the tools of another cell _ "
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev3,So are viruses alive? There is much debate on the subject _ Complete the following activity and draw your own conclusions _ 
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev4,"In this activity we will explore the characteristics of viruses _ First, we discuss some aspect of how viruses function in relation to the conditions for life _ Then, you will indicate whether or not a virus exhibits each condition for life _ "
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev5,Characteristic of life: Life uses energy and raw materials to grow and reproduce.
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev6," Fact 1: When viruses infect cells, the viral DNA enters the cell and uses the cell’s machinery to make more viruses _ The newly synthesized viruses then leave the cell to infect other cells _ "
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev7,Characteristic of life: Life evolves.
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev8," Fact 2: Viruses mutate rapidly _ This is one of the reasons there is a new flu vaccine each year _ The flu is caused by a virus, and the flu vaccine helps the body recognize and defend itself against the current flu virus _ By next year, the virus population will have changed so much that the current immunizations will no longer work _ "
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev9,"Characteristic of life: Living organisms grow, develop, and reproduce with the help of DNA."
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev10, Fact 3: Many viruses use DNA as their genetic material _ Other viruses use a related molecule called RNA _ Cells also use RNA as a helper molecule to DNA _ 
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev11,Characteristic of life: Living organisms consist of one or more cells.
_u800_Bio_Intro,_u1m1_Inro-to_Bio_what-is-life_v4rev12," Fact 4: Cells are defined by a boundary called a membrane _ This membrane is made from an oily molecule (called a phospholipid) as well as proteins, carbohydrates, and other molecules _ The purpose of this boundary is to define the inside and outside of the cell and to enable interactions with the environment _ Cells also contain all of the machinery for growth and replication _ "
_u800_Bio_Intro,intro_biology_intro_quiz_wrapper1,"As you’ve seen, life is an emergent property characterized by specific qualities _ The cell is the first level of organization that is alive and therefore the cell is considered the fundamental unit of life _ In the next module, you will learn about several themes that emerge when studying living systems _ These themes will appear over and over throughout this course _ But before moving onto the next module, take some time to review the content you’ve learned so far _ You can start by making sure you’re comfortable with the key terms listed below _ When you are ready, you can check your understanding of this module by taking the “Introduction to Biology” quiz."
_u800_Bio_Intro,intro_biology_intro_quiz_wrapper2,"Biology is a subject full of new vocabulary _ Sometimes people studying biology feel like they are learning a new language, and they almost are _ Check your understanding of the following key terms that were discussed during this module:"
_u800_Bio_Intro,u1_intro_bio_themes1,"Throughout the study of biology, several themes emerge _ These recurrent concepts will continually appear as we delve deeper into the scientific study of life _ As we progress through the course, we will highlight the lessons that help to illustrate these six themes: "
_u800_Bio_Intro,u1_intro_bio_themes2," Structure determines function _ Living organisms maintain homeostasis _ Energy flows through living systems; matter is recycled _ Life’s components are interconnected and interdependent _ Organisms grow, develop, and reproduce _ Evolutionary processes explain both the unity and adaptive diversity of life _ "
_u800_Bio_Intro,u1_intro_bio_themes3,"In this module, we will explore an overview of each of these themes separately _ "
_u800_Bio_Intro,u1_themes_structure_function_v11,"Biologists describe how organisms are put together (structure) and explain how organisms stay alive, move, grow, reproduce, and do other activities (function) _ In biological systems, the structure of a cell or body part is tightly linked to its function within the life of the organism."
_u800_Bio_Intro,u1_themes_structure_function_v12,"The structure of something is determined by two factors: its three-dimensional shape, and the materials from which it is made _ The structure that something takes directly influences its possible functions _ Consider a piece of wood _ Depending on how it is shaped, it could be used as a spear for hunting, a cup for drinking, a pipe for smoking, or even a flute for playing music _ The wood also possesses unique properties that influence how it can be used _ For example, the piece of wood could never function as a hot air balloon, no matter what kind of shape it took _ It would always be too heavy to lift off the ground _ "
_u800_Bio_Intro,u1_themes_structure_function_v13,"At the smallest levels of biological organization, the structure of a molecule determines its function within a cell _ In this course, you might investigate the structure of a molecule and then learn what it does _ It will help you to remind yourself: the structure and the function of this molecule are connected _ "
_u800_Bio_Intro,u1_themes_structure_function_v14,"Enzymes are molecules found within a cell that speed up the rate of the chemical reactions necessary to support life _ Enzymes break down food molecules, help build muscle proteins, can destroy toxins, and much more _ An enzyme’s ability to function depends directly on its three-dimensional shape _ If exposed to excessive heat or harsh chemical conditions, enzymes unravel and change shape _ When this occurs, the enzymes stop working and the chemical reactions of life slow down or cease _ "
_u800_Bio_Intro,u1_themes_structure_function_v15,"At a larger scale, the structure of a cell is directly linked to its function within the body of a multicellular organism _ Compare the following images of some different cell types and explore how structure relates to function at the cellular level _ "
_u800_Bio_Intro,u1_themes_structure_function_v16,"Structure also determines function at higher levels of biological organization _ Your body’s organs function as they do because of how tissues are put together, forming filters, pumps, levers, surfaces for gas exchange, and pipes for air and fluid flow _ And, of course, the entire body of an organism is suited to its lifestyle and environment _ For example, the earthworm is well-suited for burrowing: it is slimy, muscular, flexible, and cylindrical _ Yet there are many surprising details in the worm’s structure _ The next time you get the chance, feel an earthworm _ Pinch it carefully near the head with one hand, then rub your free forefinger against its belly _ You’ll notice prickly hairs on the worm’s underside _ And you’ll find that you only feel them when you move your finger toward the worm’s head: the hairs are set at an angle, enabling the worm to grip the soil to and move it forward through the earth."
_u800_Bio_Intro,u1_themes_structure_function_v17,Let’s explore the relationship between structure and function by building a body for a hypothetical creature we’ll call Structo _ 
_u800_Bio_Intro,u1_themes_structure_function_v18," Structo is just a blob floating in the ocean, and it needs a structure that will allow it to exchange gases between its blood and the surrounding water _ It cannot breathe through simple diffusion of gases across the surface of its body, like a jellyfish or sponge is able to do _ Instead, it needs a specialized structure to help it breathe _ "
_u800_Bio_Intro,u1_themes_structure_function_v19,You can probably imagine other ways to use different shapes and materials to build a functional body that enables Structo to overcome many different challenges _ Environmental pressures have led (and continue to lead) to the evolution of organisms with a virtually infinite range of such combinations _ 
_u800_Bio_Intro,u1_themes_structure_function_v110,"In fact, organisms are so well adapted to their environments that humans are now looking to them for inspiration _ Today, a fast-growing field called biomimicry brings biologists together with engineers to develop new products based on solutions found in nature _ One of the earliest products of this approach was the invention of Velcro (the hook and loop attachment) by Swiss engineer Georges de Mestral _ He was inspired by the burrs that got stuck in his dog’s fur _ To learn more, visit the Biomimicry Institute _ "
_u800_Bio_Intro,u1_themes_homeostasis1,"Living organisms detect and respond to changes in the conditions of their external environment _ In response to threats and opportunities, organisms may move or change their activities _ For example, plant stems can grow toward a source of light _ Over time, the trunks of trees strengthen when they are flexed by the wind _ Animals, of course, respond to stimuli with a huge range of behaviors from the hibernation of bears to your own development of “goosebumps” on a chilly day."
_u800_Bio_Intro,u1_themes_homeostasis2,"In contrast to the extreme variability of the outside world, the interior of a cell is a remarkably constant environment _ For example, cells typically keep their internal pH (acidity) within a narrow range _ This is important because changes in pH can cause molecules like enzymes to change their shapes _ As you already know, a molecule’s shape (or structure) determines its function _ If its shape changes, it may lose function _ Because of this, many of the chemical reactions of life will not work properly if cell conditions change too much _ "
_u800_Bio_Intro,u1_themes_homeostasis3,"The ability or tendency of organisms and cells to maintain stable internal conditions is called homeostasis _ The term homeostasis comes from the Greek words homeo (same, alike) and stasis (standing) _ It describes how life stands in one place despite many changes in the surrounding world _ "
_u800_Bio_Intro,u1_themes_homeostasis4,"Environmental conditions can also affect cellular homeostasis _ If the cell’s surroundings change quickly, conditions inside the cell may be temporarily disturbed _ Organisms react to these changes in a corrective way: they detect changes and do something to oppose them _ For example, when you get cold, your muscles start to contract in rapid bursts, causing you to shiver _ The process of shivering then generates heat that warms you back up again _ As a result of this and other adjustments, your temperature is maintained close to 99 degrees F (Fahrenheit) [37 degrees C (Celsius)] _ At this temperature, your enzymes work very efficiently _ "
_u800_Bio_Intro,u1_themes_homeostasis5,"Homeostasis is an important theme in biology _ All living systems use resources to maintain homeostasis _ When cells fail to maintain homeostasis, disease results _ Ultimately, if homeostasis is not restored, an organism will die _ "
_u800_Bio_Intro,u1_themes_environment_homeostasis1,"Organisms detect and respond to external conditions _ In response to threats and opportunities, they may move or change their activities _ For example, plant stems can grow toward a source of light _ Over time, the trunks of trees strengthen when they are flexed by the wind _ Animals, of course, respond to stimuli with a huge range of behaviors from the hibernation of bears to your own development of “goosebumps” on a chilly day."
_u800_Bio_Intro,u1_themes_environment_homeostasis2,"In contrast to the chaos of the outside world, the interior of a cell is a remarkably constant environment _ For example, cells typically keep their internal pH (acidity) within a narrow range _ Why is this so important? Recall that enzymes will lose their function and many of the chemical reactions of life will not work if cell conditions change too much _ If the cell’s surroundings change quickly, conditions inside the cell may be temporarily disturbed _ Organisms react to these changes in a corrective fashion: they detect changes and do something to oppose them _ When you catch a chill, your muscles may contract in rapid bursts (shivering), generating heat that warms you back up again _ The ability or tendency of organisms and cells to maintain stable internal conditions is called homeostasis and is an important theme in biology _ The term homeostasis comes from the Greek words homeo (same, alike) and stasis ( standing) _ It describes how life stands in one place despite many changes in the surrounding world."
_u800_Bio_Intro,u1_themes_environment_homeostasis3," Your task is to build a body _ Not a big body, like a human’s _ Just a wee little body, of a creature we’ll call Structo _ Of course Structo needs a body - otherwise, how will it function? "
_u800_Bio_Intro,u1_themes_environment_homeostasis4," Structo is just a blob floating in the ocean, and it’s not functioning too well at the moment _ Structo needs a part that will allow it to exchange gases between its blood and the surrounding water _ It cannot breathe through simple diffusion of gases across the surface of its body -- like a jellyfish or sponge is able to do _ Instead, it needs a specialized structure to get rid of a waste gas (carbon dioxide) and take in oxygen gas _ "
_u800_Bio_Intro,u1_themes_environment_homeostasis5,"Thanks for helping Structo. _ function _ Oops, now Structo has a delicate exposed gill hanging outside its body armor _ Maybe it needs an internal chamber so water can flow across the gill in a protected place."
