_u800_Bio_Intro,inline_levels_of_organization_DIGT_q2_hamberger," If you eat a hamburger, you are mainly eating ground-up beef muscle _ What levels of organization are certainly represented in this ground-up muscle? Organelle, cell, tissue Correct _ Hamburger is made from ground-up muscle tissue _ The tissue contains cells, which contain organelles _ An entire muscle is an organ, but part of a muscle would mainly be muscle tissue _ Tissues contain cells _ Cells contain organelles."
_u800_Bio_Intro,inline_levels_of_organization_DIGT_q3,"The first level of organization that is defined as living is: cell Correct _ The cell is the smallest unit of life _ Which level has all the properties of life? Are organelles alive, or do they depend on cells for their existence? Are macromolecules alive, or are they created by living cells?"
_u800_Bio_Intro,inline_first_emergent_property_level_q1,"What is the first level of hierarchical organization that possesses the emergent property of ""life?"" cell Correct _ The cell is the fundamental unit of life _ Think about the smallest level of organization that is alive _ Three of the choices are alive _ Choose the smallest one in this group _ The cell is the fundamental unit of life."
_u800_Bio_Intro,inline_bio_intro_virus_characteristic_1v0_qv1_viruses_use_energy,"Do viruses use energy and raw materials to grow and reproduce? No Correct _ The host cell uses energy and raw materials to grow and reproduce; the virus takes advantage of the host cell’s operation, but does not itself carry out these functions _ First, ask yourself if viruses themselves use energy to reproduce _ The virus simply injects its DNA into a host cell _ The host cell then uses energy and raw materials to produce more virus particles _ The host cell is using energy and resources to enable the virus to reproduce."
_u800_Bio_Intro,inline_bio_intro_virus_characteristic_2v1_qv2_viruses_respond_to_environment,"Do viruses evolve? Yes Correct _ Evolution is change in a population over time _ A flu vaccine that is effective one season is not effective the next season, because the virus population changes, or evolves _ Evolution is change in a population over time _ Viruses mutate rapidly, which causes the population of viruses to change _ "
_u800_Bio_Intro,inline_bio_intro_virus_characteristic_3v0_qv3_viruses_reproduce_with_DNA,"Do viruses grow, develop and reproduce with the help of DNA? Yes This is partially correct _ Viruses don’t actually grow, but they do use a host cell to reproduce when they inject their DNA (or RNA, which is closely related) into the host cell _ Viruses contain genetic information in the form of DNA, or RNA, which is a closely related molecule _ Viruses are copied (reproduced) when DNA is replicated during cell reproduction."
_u800_Bio_Intro,inline_bio_intro_virus_characteristic_4v0_qv4_viruses_one_or_more_cells,"Does a virus meet the definition of a cell? No Correct _ Although viruses do have a boundary between themselves and the environment, this boundary is a protein layer for many viruses _ For those viruses with a membrane, they lack other features found inside cells _ Therefore, they do not qualify as cells _ Some viruses are surrounded by a membrane structure, but not all of them are _ Viruses are particles that exist inside a living cell _ Viruses do not contain the machinery for growth and replication _ They must use the host cell’s machinery for their own replication _ A virus can reproduce only when the DNA is replicated inside of the cell of a living organism _ "
_u800_Bio_Intro,inline_bio_intro_virus_abiotic_DIGT_q1_are_viruses_alive,"Are viruses alive? Explain why you think viruses are alive or not _ Viruses lack some of the characteristics of life _ For example, they do not directly use raw materials to replicate, and they don’t grow at all _ They also are not composed of cells _ Because there are some characteristics of life they don’t possess, viruses are generally not considered to be alive."
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q4,"Your aquarium contains three goldfish, one turtle, some plants, and millions of bacteria and algae _ All those organisms together form a(n): Community Correct, the populations inhabiting a specific place make up a community."
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q5,"On the surface of the eye is a transparent, flexible covering called the cornea _ This structure would best be classified as a. _ tissue Correct, the cornea might be classified as a tissue, but it contains specialized layers of cells, so it is probably better considered a collection of tissues."
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q6,"Proteins within muscles interact, causing the whole muscle to shorten (contract) _ Which is the emergent property? contraction of the muscle Correct _ Muscle contraction is an emergent property of interactions among muscle proteins, and also requires an input of energy from other processes in an animal _ "
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q7,"Your thoughts arise from signals that zip around through a network of nerve cells in your brain _ Which is the emergent property? Your thoughts, and your ability to think _ Correct _ Though it may seem hard to believe, scientists view thought as an emergent property of the brain, and as a result of signaling among brain cells."
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q8,Which is the correct order from smallest to largest? Molecule < Cell < Tissue < Organ Correct _ Molecules make up cells which make up tissues which make up organs in an organism _ 
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q9,"Which of the following would a biologist study? Select all that apply _ How bacteria respond to antibiotic treatments _ How algae interact with various fish _ How to produce new varieties of corn plants _ Correct _ Bacteria, algae and fish, and corn are living organisms studied by biologists _ "
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q10,Read the following statements _ Which one is NOT an example of the characteristics of life? All of the examples above demonstrate characteristics of life _ That's correct _ All of these examples demonstrate characteristics of life.
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q11,"This level of organization is the defining level of biology _ As far as we know, life is an emergent property that exists at this level _ Below this level, no single entity is truly alive _ cell Correct! A cell, given the right conditions, can perform all of the activities of life."
_u800_Bio_Intro,intro_biology_intro_quiz_intro_biology_intro_pool_q12_emer_prop,Aristotle’s statement “The whole is much greater than the sum of its parts.” Explains which of the following? Emergent Properties Correct _ Emergent properties are characteristics of a system that are not present in any of its components.
_u800_Bio_Intro,intro_biology_intro_quiz_q3,A cleaning product claims it “kills 99.9% of germs and viruses.” Explain the flaw in this statement _ This statement is technically inaccurate since viruses cannot be killed; a virus is abiotic _ A virus does not meet ALL of the four requirements outlined above to be considered a biotic organism.
_u800_Bio_Intro,u1_themes_struct_func_LBD_q1,"Select the material for Structo’s gas exchange apparatus, which we might as well call its “gill.” Thin, flexible sheet of material Correct _ Thin material enables gas to diffuse (flow) into and out of the blood rapidly _ A more rigid material might be okay, but it may be physically impossible to have a rigid material that’s thin enough to work well as a gill _ The material should maximize gas exchange _ Gills generally are made of thin materials that get blood close to the surrounding water."
_u800_Bio_Intro,u1_themes_struct_func_LBD_q2," What shape should Structo's gill be? Broad, thin flaps with lots of blood vessels inside that extend out into the water Correct _ The flaps provide a large surface area _ Gas will flow quickly across this surface, providing efficient exchange _ A gill should be exposed to the water on both sides _ A gill should have a large surface area."
_u800_Bio_Intro,u1_themes_struct_func_LBD_q3,"Great! Structo has a gill _ But there’s more to life than just breathing _ In fact, Structo is feeling distinctly worried _ It smells a shark! Structo needs some kind of protection, which we might as well call “armor.” What material would be best to protect Structo? Hard, tough, inflexible material similar to bone or horn Correct _ This would make a great material for defense _ What materials would be typical of body armor? Materials should be tough and probably hard, to deflect sharks’ teeth."
_u800_Bio_Intro,u1_themes_struct_func_LBD_q4," What shape should Structo’s protective armor take? Thick plates pressed to the outside of Structo’s body Correct _ This is exactly what the doctor ordered _ It is amazing what the right material in the right place can do _ Just ask a sea turtle, or a horseshoe crab _ Think about the shape that body armor usually takes _ The armor’s shape should resemble a breast shield: plates pressed against the body surface."
_u800_Bio_Intro,u1_themes_homeostasis_human_pH_DIGT_q1,"Humans maintain a blood pH between 7.35 and 7.45 _ In order to maintain homeostasis, how will your body respond if your blood pH drops to 7.0? If your blood pH is 7.0, your body will raise your pH _ Correct _ Your blood pH must stay between 7.35 and 7.45 _ If it drops to 7.0, your body will attempt to raise it again."
_u800_Bio_Intro,u1_themes_struct_func_DIGT_q1,"Of course, Structo’s environment doesn’t normally feature volcanic eruptions _ Under most conditions, what would you predict about Structo’s internal conditions? They are maintained within a narrow range; they are kept stable _ Correct! Even though Structo’s internal activities and external environment are changing, its internal conditions stay fairly constant _ Consider which option describes conditions that enable continued life _ What would happen if Structo’s internal conditions were to “fluctuate widely?” Wide fluctuations in internal conditions spell doom for cells _ Conditions are regulated inside cells and organisms."
_u800_Bio_Intro,u1_themes_struct_func_DIGT_q2,"When internal conditions start to change, Structo will sense the problem and do something to correct it _ This ability or tendency shared by all life forms is called _ _ Homeostatis Correct."
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q1,"Look at the drawing below _ The box is a “stock” - usually the body of an organism - containing stored chemical energy _ The arrows represent “flows” of energy in and out _ If energy flowing in is greater than energy flowing out, energy will accumulate in the box and the organism will grow _ If energy flowing out is greater than intake, the organism will decline in size and perhaps die _ Which of the following would be correct for the ""Energy In"" box? Sunlight Yes! Sunlight is the only source of energy for most producers, including algae and plants _ Light is used to “power” the chemical reactions of the plant, and in particular it is used to build food for the plant using the process of photosynthesis _ Remember: nutrients are not the same as energy sources _ You are looking for energy sources, so you shouldn’t select a solid, liquid, or gas _ What would happen if you put a plant in a dark box? Would heating the air or soil make any difference?"
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q2,"Which of the following would be correct for the ""Energy Out"" box? Heat Correct! Heat is a form of energy _ It is seen in the disorganized movement of molecules _ When the plant carries out any activity in its cells, heat energy is generated and released _ Any living thing radiates heat into its environment, and plants are no exception _ Remember to keep the focus on energy _ If it can be weighed or measured in terms of volume, it’s matter, not energy _ With the right kind of camera it is possible to “see” plants releasing this form of energy _ If you put a thermometer into a pile of sprouting beans, you can directly observe how much heat a plant can generate."
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q4,"Now let’s consider how consumers fit in, and answer the question about whether energy is recycled _ Which of the energy outputs from a producer are potentially useful energy inputs for a consumer? Calories in living organic matter Useful energy inputs for consumer _ Right! Consumers can eat living producers and get energy from this food _ Consider: could any animal or fungus or other consumer eat this? If so, it is a correct answer _ Remember that many animals, fungi, and bacteria specialize in eating dead stuff _ Heat, though it is comforting at times and keeps our temperature at a favorable level, cannot give us any chemical energy to do work."
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q5,"Calories in dead organic matter Useful energy inputs for consumer _ Right! Many consumers eat dead producers; termites and fungi both consume dead wood, for example _ Consider: could any animal or fungus or other consumer eat this? If so, it is a correct answer _ Remember that many animals, fungi, and bacteria specialize in eating dead stuff _ Heat, though it is comforting at times and keeps our temperature at a favorable level, cannot give us any chemical energy to do work."
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q6,"Heat Not useful energy inputs for consumer _ Correct _ Organic matter calories can be used as an energy source by consumers, but heat cannot _ Consider: could any animal or fungus or other consumer eat this? If so, it is a correct answer _ Remember that many animals, fungi, and bacteria specialize in eating dead stuff _ Heat, though it is comforting at times and keeps our temperature at a favorable level, cannot give us any chemical energy to do work."
_u800_Bio_Intro,u1_themes_energy_flow_LBD_q3,"What form of energy is released by consumers, but does not wind up back in the body of another consumer? In other words, it exits the “consumer” box permanently and would be placed in the ""Energy Out"" box in the diagram below _ Heat _ Right again! All plants release heat to the environment _ So do all consumers _ This disorganized form of energy (heat) spreads out from its source as random motion of materials, or as a form of radiation similar to light (infrared or heat radiation) _ Humans, other mammals, and birds are particularly heavy “heat leakers.” Infrared cameras mounted to helicopters can allow police to find suspects hiding in a garden shed: their body heat gives them away! Remember to keep the focus on energy, not matter _ What was the form of energy that left producers and then just spread out into space? The same is true for consumers."
_u800_Bio_Intro,u1_themes_heat_energy_LBD_q1,"Okay, so we’re closing in on an answer _ Energy starts as sunlight, is passed around among consumers as chemical energy (calories) in food, and is released every step of the way as heat _ Ultimately, what happens to this heat energy? Heat is not recovered and it is not recycled _ It spreads out into space, never to return _ Fresh sunlight allows life to continue _ Correct _ Energy flows through life and is not recycled _ All of us depend on freshly renewed sunlight energy; most of the calories in our food were sunlight sometime in the past year or two! Even where it is very warm, a plant deprived of light will die _ Energy cannot be turned to matter under normal conditions found on the surface of the earth _ The sun gets its energy from nuclear reactions that occur when hydrogen atoms collide under extreme heat and pressure _ In these conditions, matter is converted to energy and this energy is released as light from the sun _ With respect to Earth, the sun is totally self-sufficient."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q1," Flows through life on a one-way trip: _ Energy Correct _ Energy flows from the sun, to chemical energy in life, to heat, with no return ticket."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q2," Continually recycled among living and nonliving forms: _ Nutrients (matter) Correct _ At this moment, there is probably at least one atom in your body that was also in the body of any historical figure you care to name (Shakespeare, Einstein.) _ That sounds weird, but it's mathematically likely! The same atoms just keep circulating through air, water, rocks, and life."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q3," Examples are organic food molecules, carbon dioxide, and water: Nutrients (matter) Correct _ Each of these substances might be a nutrient for a producer (carbon dioxide and water) or for a consumer (organic food molecules)."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q4," Examples are light, heat, and calories in organic food molecules: Energy Correct _ Light and heat are forms of energy _ Calories are a unit of energy _ Sometimes stored chemical energy is the important thing about food _ When we are specifically referring to energy we’ll often use the phrase “calories in .” to make that clear."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q5," Constantly renewed source is required to keep life on Earth going: Energy Correct _ We don’t need new atoms to keep life going — we just keep reusing the ones we already have _ But energy is different _ A fresh, high-quality supply is needed to keep life moving and to replace all the heat lost to the environment."
_u800_Bio_Intro,u1_themes_nutrients_DIGT_q6," Atoms that make it up are billions of years old: _ Nutrient (matter) Correct _ It may be hard to imagine, but your hydrogen atoms are probably about 13 billion years old . _ as old as the universe itself! And your carbon atoms, which formed in the life cycle of a more ancient star, are older than our solar system."
_u800_Bio_Intro,u1_themes_energy_and_matter_DIGT_q1, A peanut butter sandwich _ Matter Correct _ A sandwich has mass and takes up space _ Matter has mass and takes up space _ Energy is the ability to do work.
_u800_Bio_Intro,u1_themes_energy_and_matter_DIGT_q2," The calories in a peanut butter sandwich: Energy Correct _ By specifying “the calories in,” we are singling out energy: what the sandwich can do if it is burned, or if it is digested and used by your body to generate heat or movement _ Matter has mass and takes up space _ Energy is the ability to do work."
_u800_Bio_Intro,u1_themes_energy_and_matter_DIGT_q3," Sunlight _ Energy Correct _ Sunlight does not have mass or take up space _ However, it can be used to do work, which is the definition of energy _ Matter has mass and takes up space _ Energy is the ability to do work."
_u800_Bio_Intro,u1_themes_energy_and_matter_DIGT_q4," Heat _ Energy Correct _ Heat does not have mass or take up space _ It is a form of energy that can change the temperature of an object _ If enough heat is transferred, it can even melt metal or ignite wood _ Matter has mass and takes up space _ Energy is the ability to do work."
_u800_Bio_Intro,u1_themes_energy_and_matter_DIGT_q5, A chicken egg _ Matter Correct _ A chicken egg has mass and takes up space _ Matter has mass and takes up space _ Energy is the ability to do work.
_u800_Bio_Intro,u1_themes_interdependence_DIGT_q1,"Describe an example of interdependence among cells within your body _ There are many good answers _ Your brain cells depend on freshly oxygenated blood flow, so if your lungs or heart stop functioning, your brain cells will die within several minutes _ On the other hand, your lungs and heart work partly under the control of signals from your brain _ You cannot digest food properly or make certain vitamins without help from bacteria in your gut, and these in turn depend on your body as a warm, nutrient-rich place to grow _ Whatever example you came up with should have this sense of a two-way interaction: the cells are mutually dependent on one another _ This is the core of the “interdependence” concept."
_u800_Bio_Intro,u1_themes_interdependence_DIGT_q2,"Identify and briefly explain an example of interdependence between humans and other species in an ecosystem _ Once again, there are lots of possible answers _ We humans are dependent on algae and plants that produce food and oxygen gas, animals we harvest as food, and decomposers that get rid of wastes _ They, in turn, may be dependent on us for cultivation (in the case of crop plants), protection, or a supply of food (the helpful bacteria in our sewage treatment plants would starve without us!) _ You probably came up with your own answer _ Did the answer specifically describe how humans depend on the other species AND how the other species depends on us? If so, you’ve got a good grasp of interdependence."
_u800_Bio_Intro,u1_themes_growth2_DIGT_q1,"What is the best, most precise description of DNA’s role in an organism? DNA is an inherited molecule that provides recipes for proteins _ These, in turn, determine cell structure and function _ Yes, this answer is fairly precise _ DNA is the molecule of inheritance _ It has additional roles, but one of the main things it does is to encode proteins."
_u800_Bio_Intro,u1_themes_growth2_DIGT_q2,"You started life as a single cell, and took on your current form through a process of development and growth _ Why do cells in different parts of your body have different functions and characteristics? Each type of cell uses its DNA differently _ The DNA is similar, but DNA reacts to conditions and makes different products in each kind of cell _ Correct _ Through development, different cells come to behave differently _ They use different parts of the common “recipe book.” As a result, they produce specific proteins that allow them to carry out a specialized function _ Every time a cell divides, its DNA is copied and each of the resulting cells gets one full copy of the DNA from the original cell _ If two kitchens have identical libraries of recipe books, how might they still make very different meals? With very few exceptions, the cells in your body have similar DNA in their nuclei _ Each cell in your body has a similar set of “recipes,” but most of the recipes are not used _ In each specialized cell type, only a subset of products are made, and these give the cell its unique functions."
_u800_Bio_Intro,u1_themes_evolution_LBD_q1," In medical science, the goal is often to figure out how a disease works or to test out a therapy _ Ideally, experiments should be done on humans _ Yet the most informative experiments might also involve some pretty rough stuff: deliberately disabling a gene to see if it causes a disorder, testing a potentially dangerous drug, and so on _ We cannot ethically do such experiments on humans _ How do biomedical researchers get the needed research done without harming human subjects? They work with animal models _ “Lab rats” and other organisms are used for experiments that wouldn’t be practical or ethical with human subjects _ "
_u800_Bio_Intro,u1_themes_evolution_LBD_q2," Scientists turn to model organisms — species that are easy to keep in the lab and have been studied extensively — and use them as study subjects _ Rats and mice, for example, are key to medical research _ Dozens of mouse and rat strains have been specifically maintained as research subjects because they reliably develop problems like obesity, diabetes, or behavioral disorders such as addiction _ How could research on mice or rats help answer our medical research questions — questions that are, after all, about humans? We can test out medicines, for example, by giving them to diabetic mice _ Or we can figure out what causes a health problem by doing experiments on mice that wouldn’t be possible with people _ Such research is useful because mice and people are related by ancestry _ We have similar organs, cells, and molecules _ Something we learn in mice might apply directly to people, or it might at least point us in the right direction for further study _ To learn more: Genetic Science Learning Center "
_u800_Bio_Intro,u1_themes_dandelion_LBD_q1,"Dandelion seeds have light wispy fruits, or “parachutes.” This feature increases the distance a seed can be carried on the wind _ Seeds that land close to the parent plant are often at a disadvantage because of crowded conditions _ Consider two dandelion types: one with fluffy parachutes and one with heavier, less fluffy parachutes _ Which type of plant is likely to produce more offspring over a wider area? The type with the fluffy parachutes _ Correct _ This plant will spread its seeds more widely _ Each seed will probably have more room to grow, improving its odds of survival _ Which seeds are more likely to find good growing conditions: those deposited in a small area next to the parent, or those spread a good distance away in less crowded conditions? In most cases, seeds that disperse farther will have a better shot at surviving to reproduce."
_u800_Bio_Intro,u1_themes_dandelion_LBD_q2,"Let’s say we go to a dandelion-free area (a newly cleared field, great dandelion habitat) and start a small group of dandelions with half of each type _ They flower and set seed _ The next season, we measure the numbers of each type of dandelion among the offspring of the original colony _ What are we likely to find? Now there is a slightly larger percentage of fluffy-parachute plants, particularly in areas that are a little farther downwind from the original colony _ Correct _ These plants will be more successful than the others in spreading their seeds _ Follow cause (improved odds of reproducing for fluffy-parachute plants) to effect (increased percentage of such plants next generation)."
_u800_Bio_Intro,u1_themes_dandelion_LBD_q3," After several more generations, the heavy-seeded dandelions may be hard to find _ The group as a whole has changed because of differences in reproduction among its members _ This is an outcome of a process of _ _ _ What words belong in the blank? What two-word phrase describes the sorting process that occurs over time, resulting in adaptations that help organisms reproduce well in a given environment? What is another word for sorting? This process happens without the direct involvement of humans _ As an alternative, an “artificial” process is the phrase used to describe the process of selective breeding of crops, livestock, and pets by humans _ natural selection "
_u800_Bio_Intro,u1_themes_evolution_DIGT_q1," Which of the following are clearly examples of evolution? A mutation (genetic change) occurs in a woman’s eye _ As the mutant cells divide and reproduce, they change the properties of the eye’s lens so that eventually she has better-than-average vision in the affected eye _ No, not an example of evolution _ Correct _ Evolution does NOT occur within an individual; evolution happens at the level of the population _ While the mutation in this individual may be of benefit to her, it is too limited in time to think about it as an evolutionary change _ In fact, because the mutation happened in her eye, she will not be able to pass this change to her offspring (only mutations that wind up in sperm or egg cells can be passed on) _ Therefore the change will die with the woman and will not be passed to future generations _ Evolution occurs at what level and over what period of time? Individual organisms can change in shape and size (sometimes rather dramatically) but an individual cannot evolve; populations evolve."
_u800_Bio_Intro,u1_themes_evolution_DIGT_q2,"Antibiotics kill 99.9% of the Streptococcus bacteria that have infected an individual’s throat, but 0.1% of the bacteria contain genetic differences that allow them to survive and multiply _ The resistant bacteria become very common within days, which translates to hundreds of generations in “bacterial time.” Yes, an example of evolution _ Correct _ This population of bacteria has evolved from a largely antibiotic-susceptible population into an antibiotic-resistant one _ Evolution occurs at what level and over what period of time? Individual organisms can change in shape and size (sometimes rather dramatically) but an individual cannot evolve; populations evolve."
_u800_Bio_Intro,u1_themes_evolution_DIGT_q3,"A particular canola plant produces seeds that contain twice as much oil as seeds from other plants of the same species _ The seeds from the oil-abundant plant grow to maturity and release their own seeds into the surrounding soil _ These seeds also contain more oil and have a better survival rate than the other seeds _ After many generations, a majority of the canola plants have extra-oily seeds _ Yes, an example of evolution _ Correct _ This change occurs over several generations and illustrates the effect of natural selection _ Because the extra-oily seeds have a better rate of survival than the others, this characteristic will become more common over time _ With time, the genetic makeup of the whole group changes _ Evolution occurs at what level and over what period of time? Individual organisms can change in shape and size (sometimes rather dramatically) but an individual cannot evolve; populations evolve."
_u800_Bio_Intro,u1_themes_evolution_DIGT_q4,"A caterpillar encloses itself in a cocoon and, after several weeks, emerges as a butterfly _ No, not an example of evolution _ Correct _ This is an example of a process called metamorphosis, where an organism goes through distinct life stages _ The changes do not occur in a whole population and they occur only within a single lifetime, so they don’t qualify as evolution _ Evolution occurs at what level and over what period of time? Individual organisms can change in shape and size (sometimes rather dramatically) but an individual cannot evolve; populations evolve."
_u800_Bio_Intro,u1_themes_evolution_DIGT_q5," Provide a definition of evolution, in your own words _ Evolution occurs at or above a certain level both in terms of the hierarchy and the time frame _ Evolution occurs in populations or higher-level groups over generations of time _ Two major concepts are at the core of evolution _ The concepts at the core of evolution are relatedness and natural selection _ Evolution is a theory that describes how life changes over time _ It is about populations or species (not individuals) changing over generations of time (not within single lifetimes) _ Inheritance ties one generation to the next and helps explain why organisms are similar _ Natural selection is a process that helps explain how groups of organisms evolve and adapt to their surroundings _ Both of these are part of the overall theory of evolution _ "
_u800_Bio_Intro,intro_themes_quiz_intro_themes_pool_q1,Which type of molecule best illustrates the very strong relationship between structure and function in biology? enzymes Yes _ The structure of enzymes is exquisitely matched to their function.
_u800_Bio_Intro,intro_themes_quiz_intro_themes_pool_q2,Why do organisms maintain fairly steady conditions within their cells and bodies? They must maintain stable conditions to keep their enzymes working and generally to enable the chemical reactions of life _ Correct _ This is the main issue: cells and bodies are host to many chemical reactions that work best in a narrow range of conditions.
_u800_Bio_Intro,intro_themes_quiz_intro_themes_pool_q3,An organism or cell exhibits _ when it maintains steady internal conditions despite changes in the outer environment _ homeostasis Correct.
_u800_Bio_Intro,intro_themes_quiz_intro_themes_pool_q5,"Which best expresses how nutrients and energy move through life? Nutrients cycle among all life forms _ Energy flows from sunlight to chemical energy to heat _ Correct _ Nutrients are recycled, but energy flows through."
_u800_Bio_Intro,intro_themes_quiz_intro_themes_pool_q6,"You provide your gut bacteria with a warm place to live _ They provide you with vitamins and other services _ This most directly represents an example of. _ interdependence of life Yes, this is a good example of interdependence _ It involves the other processes to some degree, but here the focus is on mutual dependence of the two life forms."
